STATUS,Valence,Arousal,Dominance
"Must sleep, must sleep. Too excited for the weekend.",0.6535,0.41983333333333334,0.45783333333333337
Mmm Soup.,0.602,0.245,0.269
overcast skies + homework + sore throat + boyfriend gone home = sad meagan. I'm coming to raleigh next weekend though!,0.5416363636363637,0.42054545454545456,0.42427272727272736
Pro: I think I'm going to really like ethics. Con: I may have to rob a bank to pay for my books.,0.5833636363636363,0.4460909090909091,0.5487272727272727
"Just back from Scotland (the brave)! In Raleigh this week, hit me up.",0.505,0.56625,0.5707500000000001
doesn't actually condone vigilante justice...I really shouldn't skip lunch anymore...,0.6174,0.5640000000000001,0.6214000000000001
Rainy days = warm food. Its worth it.,0.7697999999999999,0.37320000000000003,0.5646000000000001
"Law Geekitude #107: I giggle to myself every time some old English judge uses the word ""mischief"" in an opinion.",0.5642499999999999,0.49374999999999997,0.546
is just here.,0.0,0.0,0.0
hates legal writing. A lot. If I'm still awake at 3 am you'll know why.,0.5431666666666667,0.4368333333333334,0.6110000000000001
is just hangin' out with ol' Dex. Study study study.,0.653,0.361,0.7680000000000001
mmmmm...pint of Haagen-Dazs peach sorbet and no running. Doin' good today.,0.7352000000000001,0.4548,0.4064
Might just vomit. I hate exams.,0.19433333333333333,0.6779999999999999,0.39833333333333326
Needs job//money to support hobbies other than studying....,0.70025,0.49174999999999996,0.544
"I'd give her a HA! And a HI-YA! And then a OUU-WA! And I'd kick her, sir. Take THAT, memo.",0.6192,0.44299999999999995,0.5118
Going to NC tonight! Wish I was gonna make it for volleyball but if anyone is up for drinking after I just might be there....,0.6334000000000002,0.5206000000000001,0.4692
"is soaked. Umbrella broke. Good morning, dear Monday.",0.6356666666666665,0.3738333333333333,0.412
Has no respect for anyone that doesn't understand the danger of being hit by a line drive. (Ahhhh torts).,0.49028571428571427,0.5822857142857144,0.6105714285714285
is surrounded by candy,0.736,0.524,0.5055000000000001
Is going to do some comfort reading tonight (oh *PROPNAME* of Green Gables...) First real exam tomorrow ://,0.6748749999999999,0.401375,0.543875
"Finally, one outline completely down...only 3 to go - and a long way to go at that. Next semester will be different, really!",0.5570999999999999,0.3691,0.484
"Relaxing after my delicious, noodly, post-exam lunch.",0.9113333333333333,0.4366666666666667,0.502
Sick and tired. Literally.,0.371,0.38966666666666666,0.39666666666666667
Mmm mmm turkey stock,0.614,0.3315,0.32699999999999996
Had a minor(major) breakdown when I thought one of my exams was lost... but its all good now.,0.5191250000000001,0.42150000000000004,0.45475
Can't wait for Noon-thirty on Thursday!,0.224,0.167,0.264
can't wait to head outtt,0.377,0.3195,0.41100000000000003
hates noisy library-goers.,0.15100000000000002,0.807,0.49550000000000005
Oh to find an internship....,0.6819999999999999,0.5325,0.5309999999999999
"Wishes she was at Raleigh Undercover, so if you are in NC and not there, get out and show some charity love while hanging out with awesome people who like good music. I will be very jealous.",0.6970769230769231,0.5648461538461539,0.5774615384615384
Is going to get off her bum and go running sometime in the next 5 minutes...I promise!,0.5697142857142857,0.499,0.47328571428571425
"Should be doing work, but isn't (obviously). Yay dance class tonight! Shimmy shimmy shimmy....",0.6281428571428572,0.5361428571428571,0.5077142857142858
"Lord *PROPNAME* may have been a complete cad, but he could sure put pen to paper. (Still not studying as hard as I should be... can you tell?)",0.5828181818181818,0.3476363636363637,0.5299090909090909
"Law school is like The Biggest Loser...it doesn't matter how well you do, just how well you do compared to everyone else. Dun dun dun.",0.5522,0.4518,0.49640000000000006
Monday comes too fast and too early.,0.581,0.321,0.492
*PROPNAME* on Modern Family,0.9115,0.403,0.667
I don't think I have a famous person....hmmmm....okay with that though.,0.7826666666666666,0.5153333333333333,0.6986666666666667
"DC friends: Giant snowball fight//snow kickball on the mall tomorrow, 3pm. There will be other snowball fights, but I will not be at them. So you should come to this one! :)",0.6782222222222223,0.5093333333333333,0.5348888888888889
"has major, major cabin fever.",0.55125,0.5105000000000001,0.6355
Sunshine!!!,0.885,0.297,0.769
Snow!!! http:////www.flickr.com//photos//zmeagz//sets//72157623367337792//,0.667,0.363,0.309
A storm's abrewin'! Snow is starting to stick....,0.48375,0.52425,0.45575
"Went to a surprise *PROPNAME* game yesterday (surprise for me, not for the players) and had a fantastic time.",0.7307142857142858,0.6422857142857143,0.5648571428571428
is in love with *PROPNAME* in downtown Raleigh. And *PROPNAME*.,1.0,0.519,0.673
Ph'nglui mglw'nafh? C'thulhu R'lyeh wgah'nagl fhtagn!,0.0,0.0,0.0
"gi gutom ko dah,.",0.0,0.0,0.0
"i'm hungry na,.",0.083,0.69,0.254
"history of psychology,.",0.645,0.389,0.74
weee. kita a ko ug ma ojthan. :D,0.0,0.0,0.0
"wahhhh,. di na ko. hurot na jud ako kwarta aning AI. huhuhu",0.0,0.0,0.0
"annotated indexes,.",0.52,0.3685,0.3915
Deadtime Stories.,0.653,0.406,0.704
asa man nako ma kit.an ang malleus maleficarum?,0.688,0.427,0.767
Readings Galore. :D,0.802,0.37849999999999995,0.572
Once uppon a nightmare. :D,0.005,0.81,0.436
Pewter City Gym Rocks! (with grund type pokemon),0.6002,0.4002,0.4726
"not in the mood to do anything, pwede ra ko mu stay in a corner?",0.5746666666666665,0.357,0.4606666666666667
di na nako ma kaya. labad na kaayu akong ulo.,0.0,0.0,0.0
"hahayz,. nag huwat sa reply. T_T",0.5165,0.3705,0.534
still hoping wla mi class. :P,0.553,0.41700000000000004,0.47450000000000003
loser mode. hahaha,0.307,0.34750000000000003,0.261
"kapoy na,. T_T",0.0,0.0,0.0
"hapit ko naligsan sa truck, usa ka dako nga truck, hapit ko naligsan sa dako nga truck sa CNU. hahaha :P",0.531,0.36800000000000005,0.546
"take care of yourself oi,. :D",0.7785,0.4535,0.424
the internet is soooooo slow. pirmi ko ma dc.,0.5585,0.2675,0.443
Pewter City Gym Rocks! (with grund type pokemon) hahaha. para nalang jud di ko mka huna2 ug di maayu nga butang.,0.6002,0.4002,0.4726
wla na koi kwarta,0.0,0.0,0.0
is making his report.,0.6335,0.432,0.5275
i'm going off the grid sa. kapoy na ko.,0.536,0.4335,0.4435
really needs comfort food...,0.7536666666666667,0.37633333333333335,0.46566666666666673
"wed,.",0.604,0.549,0.448
Guitar Hero linaw. :D,0.8919999999999999,0.674,0.675
lingaw ako report sa 109. yey :p,0.63,0.487,0.4325
bahala na. wla jud ko sure kung ma.o ba ni ako report. :(,0.6535,0.357,0.6839999999999999
"hold you in my arm, just want to hold you in my arms.",0.5342,0.35839999999999994,0.4528
"¿?q ???? ??,?M ??? s???? ?sn???q ??? ?O pu???? ?? ??,no? ?sn???q ????S I p?no?S? ka jemma. nag emote2 sa ulan.",0.271,0.451,0.472
"hungry, and need to make annotated indexes again. :c",0.46340000000000003,0.48419999999999985,0.34340000000000004
confused,0.1,0.58,0.27
wla man siya narparamdam. ka mingaw sa cell. :c,0.6145,0.401,0.616
i'm still sad. :c,0.225,0.333,0.149
kushala daora nasd.,0.0,0.0,0.0
i'm wasted. :C,0.041,0.51,0.184
gi gutom ko.,0.0,0.0,0.0
kapoy,0.0,0.0,0.0
humana ang class for the day. AI nasd ang himu.on.,0.6875,0.2915,0.4555
na.a na jud koi beta key! salamat hans. :D *PROPNAME*,0.6625,0.3225,0.479
"eating a 3 day old burger,. yes ingana na jud ko ka desperado. GUTOM. P.S. Maynta di ma da.ot ako tiyan ani. :P",0.5616,0.47220000000000006,0.38539999999999996
no more uhmmms for me. :C,0.0,0.0,0.0
AIs all over again,0.0,0.0,0.0
They say loving you gives pains and full of sacrifices But I'll rather take pains and lots of sacrifices than not to be love by you.,0.5201818181818182,0.5360909090909091,0.5098181818181818
Statistics show that people who have the most live the longest!,0.6412,0.5234,0.6094
done na jud sa ppt. histo psyc nasd.,0.67,0.548,0.536
Ai count 15... 17 more to go.,0.552,0.41500000000000004,0.46799999999999997
Statistics show that people who have the most birthdays live the longest!,0.6958333333333333,0.5768333333333334,0.6036666666666667
will play company of heroes. : ),0.886,0.6653333333333333,0.6789999999999999
"""Banana cures your hangover. Hangover symptoms like headache, nausea, and sensitivity to light and sound are largely due to dehydration, hypoglycemia and toxic overload. Bananas' unique nutrient combination works synergistically to combat these effects.""",0.4874761904761905,0.5199523809523809,0.4678571428571429
"cige go,. hehehe uie *PROPNAME* , european film festival sa ayala, maybe na.ai psyc related movies you could let your students watch. libre siya, first come first serve seating. :D",0.6313076923076923,0.4269230769230769,0.5333076923076924
"""Banana cures your hangover. Hangover symptoms like headache, nausea, and sensitivity to light and sound are largely due to dehydration, hypoglycemia and toxic overload. Bananas' unique nutrient combination works synergistically to combat these effects... Banana... bow""",0.4947391304347825,0.4980434782608696,0.4553913043478261
"While slogging along in the swamp, Dragonianus came upon a strange looking patch of wet sand.   Dragonianus made a Wisdom check with a difficulty of 9 . . . and rolled 16   Recognizing it immediately as quicksand, Dragonianus decided to take an alternate route. It meant more walking but a lot less dying.",0.5039565217391305,0.4588695652173914,0.45160869565217393
just finished counseling report! :P 23 AI's to go. hahaha,0.5395,0.45825,0.5735
18 more. another one down,0.542,0.292,0.37
shot one down. 19 more to go.,0.3986666666666667,0.49433333333333335,0.461
*PROPNAME* and Sushi. :D,0.698,0.343,0.394
carpe diem. :c,0.0,0.0,0.0
i relly thought.... :c (my self esteem is 6 feet under nah) *sigh,0.6376000000000001,0.3484,0.4554
hold you in my arms. I just wanted to hold you in my arms. *PROPNAME*. :P,0.5342,0.35839999999999994,0.4528
my first epic fail. :P,0.553,0.597,0.5906666666666666
just tried kimchi and suchi! :D,0.604,0.551,0.556
"I am soooo good, but still depressed. tinu.od jud .di nga pointless ang pag lunod sa imo sorrows kai kahibaw ghapn siya mu langoy. :c Quote: I wish I was a kid again, because skinned knees are easier to fix then broken hearts.",0.5294615384615384,0.4087692307692308,0.38376923076923075
nakakuha na jud ko ug beta key! salamat *PROPNAME*. :D,0.6625,0.3225,0.479
humana jud ko sa annotated. :D,0.592,0.469,0.441
"nag ulan nasd, So long, my luckless romance.",0.5973333333333334,0.4953333333333334,0.534
"For all sad words of tongue        and pen, the saddest are these, ""It might have been"" :c",0.48524999999999996,0.3035,0.34075
"For all sad words of tongue        and pen, the saddest are these, ""It might have been""",0.48524999999999996,0.3035,0.34075
"""agay!"" dugay na kaayu ko wla ka ingon ana nga word.",0.5465,0.27749999999999997,0.398
"there are battles you fight is silence because you know that speaking up, saying something or doing something. . will probably make you lose...",0.52925,0.51425,0.53025
"I am soooo good, but still depressed. tinu.od jud .di nga pointless ang pag lunod sa imo sorrows kai kahibaw ghapn siya mu langoy. :c",0.26725,0.35024999999999995,0.23625000000000002
Suddenly i  am struck with a deep sadness. i dont understend... :c,0.4040000000000001,0.42366666666666664,0.42566666666666664
super mingaw kaayu. :c since i have a lot of free time in my hands right now i'm plannin something nice for next year. well i hope (enter name here) finds it nice... heres to hoping. :c,0.7136428571428571,0.40442857142857136,0.5587857142857142
somethings not right...,0.74,0.352,0.71
i really thought.... :c (my self esteem is 6 feet under nah) *sigh,0.6376000000000001,0.3484,0.4554
i may not understand you fully but i learn something new about you everyday. thats all that matters. :D,0.7434285714285714,0.42499999999999993,0.5874285714285714
"in your face AI's,. humana jud tanan. hahaha",0.571,0.173,0.453
ni abot na jud sa point nga i'm actually dreaming about missing her. hahaha lol kaayu,0.6356666666666667,0.27999999999999997,0.389
dili ko emo. gi mingaw ra ko nimo so mag drama2 ko. wla kai ma hemz kai kahibaw ko busy ka... *bow,0.4286666666666667,0.37333333333333335,0.3693333333333333
"love looks not with the eyes, but with the mind , and therefore is winged Cupid painted blind.",0.612142857142857,0.36557142857142855,0.47514285714285714
